stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code
stop_point:59342,,Bobigny-Pablo-Picasso,,2.449458,48.907147,2,,0,stop_area:59342,,,0,
stop_point:59343,,Bobigny-Pantin (Raymond Queneau),,2.424857,48.895799,2,,0,stop_area:59343,,,0,
stop_point:59344,,Eglise de Pantin,,2.4129,48.893632,2,,0,stop_area:59344,,,0,
stop_point:59345,,Hoche,,2.403125,48.891499,2,,0,stop_area:59345,,,0,
stop_point:59551,,Porte de Pantin,,2.392423,48.888584,1,,0,stop_area:59551,,,0,
stop_point:59337,,Ourcq,,2.386656,48.886924,1,,0,stop_area:59337,,,0,
stop_point:59636,,Laumière,,2.379091,48.884932,1,,0,stop_area:59636,,,0,
stop_point:59635,,Jaurès,,2.370586,48.882876,1,,0,stop_area:59635,,,0,
stop_point:59309,,Stalingrad,,2.367357,48.884153,1,,0,stop_area:59279,,,0,
stop_point:59270,,Gare du Nord,,2.356372,48.879383,1,,0,stop_area:8727100,,,0,
stop_point:59217,,Gare de l'Est (Verdun),,2.358251,48.876813,1,,0,stop_area:59214,,,0,
stop_point:59340,,Jacques-Bonsergent,,2.360579,48.870701,1,,0,stop_area:59340,,,0,
stop_point:59634,,République,,2.36382,48.867617,1,,0,stop_area:59557,,,0,
stop_point:59338,,Oberkampf,,2.367537,48.864902,1,,0,stop_area:59338,,,0,
stop_point:59336,,Richard-Lenoir,,2.37192,48.860488,1,,0,stop_area:59336,,,0,
stop_point:59637,,Bréguet-Sabin,,2.370597,48.856804,1,,0,stop_area:59637,,,0,
stop_point:59242,,Bastille,,2.369165,48.853389,1,,0,stop_area:59238,,,0,
stop_point:59633,,Quai de la Rapée,,2.366913,48.845966,1,,0,stop_area:59633,,,0,
stop_point:59200,,Gare d'Austerlitz,,2.364188,48.843414,1,,0,stop_area:8754700,,,0,
stop_point:59335,,Saint-Marcel,,2.360728,48.838517,1,,0,stop_area:59335,,,0,
stop_point:59339,,Campo-Formio,,2.358752,48.835551,1,,0,stop_area:59339,,,0,
stop_point:59310,,Place d'Italie,,2.355456,48.831283,1,,0,stop_area:59275,,,0,
stop_point:59258,,Porte de Clignancourt,,2.343988,48.89797,1,,0,stop_area:59258,,,0,
stop_point:59622,,Simplon,,2.347314,48.894043,1,,0,stop_area:59622,,,0,
stop_point:59252,,Marcadet-Poissonniers,,2.349371,48.891544,1,,0,stop_area:59252,,,0,
stop_point:59629,,Château Rouge,,2.34937,48.887086,1,,0,stop_area:59629,,,0,
stop_point:59632,,Barbès-Rochechouart,,2.349356,48.883932,1,,0,stop_area:59632,,,0,
stop_point:59262,,Gare du Nord,,2.354601,48.879743,1,,0,stop_area:8727100,,,0,
stop_point:59216,,Gare de l'Est (Verdun),,2.357993,48.876696,1,,0,stop_area:59214,,,0,
stop_point:59630,,Château d'Eau,,2.356056,48.872454,1,,0,stop_area:59630,,,0,
stop_point:59253,,Strasbourg-Saint-Denis,,2.354502,48.869632,1,,0,stop_area:59253,,,0,
stop_point:59625,,Réaumur-Sébastopol,,2.352621,48.866047,1,,0,stop_area:59586,,,0,
stop_point:59261,,Etienne Marcel,,2.348983,48.86371,1,,0,stop_area:59261,,,0,
stop_point:59208,,Les Halles,,2.346476,48.862012,1,,0,stop_area:59208,,,0,
stop_point:59627,,Châtelet,,2.347865,48.8583,1,,0,stop_area:59566,,,0,
stop_point:59628,,Cité,,2.346203,48.855685,1,,0,stop_area:59628,,,0,
stop_point:59255,,Saint-Michel,,2.343996,48.8536,1,,0,stop_area:59255,,,0,
stop_point:59626,,Odéon,,2.33878,48.852198,1,,0,stop_area:59263,,,0,
stop_point:59623,,Saint-Germain des Prés,,2.333046,48.853447,1,,0,stop_area:59623,,,0,
stop_point:59257,,Saint-Sulpice,,2.330963,48.851146,1,,0,stop_area:59257,,,0,
stop_point:59256,,Saint-Placide,,2.327055,48.847012,1,,0,stop_area:59256,,,0,
stop_point:59259,,Montparnasse-Bienvenue,,2.324441,48.844189,1,,0,stop_area:59259,,,0,
stop_point:59254,,Vavin,,2.328867,48.84206,1,,0,stop_area:59254,,,0,
stop_point:59251,,Raspail,,2.330474,48.839157,1,,0,stop_area:59251,,,0,
stop_point:59546,,Denfert-Rochereau,,2.332204,48.834277,1,,0,stop_area:59546,,,0,
stop_point:59260,,Mouton-Duvernet,,2.330407,48.832192,1,,0,stop_area:59260,,,0,
stop_point:59631,,Alésia,,2.326827,48.828066,1,,0,stop_area:59631,,,0,
stop_point:59624,,Porte d'Orléans (Général Leclerc),,2.325073,48.822817,1,,0,stop_area:59624,,,0,
stop_point:59776,,Mairie de Montrouge,,2.319643,48.818466,2,,0,stop_area:59776,,,0,
stop_point:59243,,Nation,,2.397772,48.847455,1,,0,stop_area:8775810,,,0,
stop_point:59453,,Picpus,,2.401786,48.845323,1,,0,stop_area:59453,,,0,
stop_point:59460,,Bel-Air,,2.400869,48.841432,1,,0,stop_area:59460,,,0,
stop_point:59653,,Daumesnil (Félix Eboué),,2.395788,48.839376,1,,0,stop_area:59561,,,0,
stop_point:59461,,Dugommier,,2.389347,48.838876,1,,0,stop_area:59461,,,0,
stop_point:59413,,Bercy,,2.379477,48.840192,1,,0,stop_area:59410,,,0,
stop_point:59450,,Quai de la Gare,,2.373852,48.837615,1,,0,stop_area:59450,,,0,
stop_point:59457,,Chevaleret,,2.368091,48.834965,1,,0,stop_area:59457,,,0,
stop_point:59454,,Nationale,,2.361909,48.832881,1,,0,stop_area:59454,,,0,
stop_point:59311,,Place d'Italie,,2.355796,48.831112,1,,0,stop_area:59275,,,0,
stop_point:59458,,Corvisart,,2.350623,48.829863,1,,0,stop_area:59458,,,0,
stop_point:59651,,Glacière,,2.343122,48.831248,1,,0,stop_area:59651,,,0,
stop_point:59449,,Saint-Jacques,,2.336683,48.832992,1,,0,stop_area:59449,,,0,
stop_point:59547,,Denfert-Rochereau,,2.333238,48.833998,1,,0,stop_area:59546,,,0,
stop_point:59271,,Raspail,,2.330678,48.838878,1,,0,stop_area:59251,,,0,
stop_point:59456,,Edgar-Quinet,,2.326403,48.840568,1,,0,stop_area:59456,,,0,
stop_point:59272,,Montparnasse-Bienvenue,,2.321228,48.84187,1,,0,stop_area:59259,,,0,
stop_point:59452,,Pasteur,,2.31329,48.842013,1,,0,stop_area:59452,,,0,
stop_point:59648,,Sèvres-Lecourbe,,2.310865,48.844996,1,,0,stop_area:59648,,,0,
stop_point:59459,,Cambronne,,2.302039,48.847699,1,,0,stop_area:59459,,,0,
stop_point:59392,,La Motte-Picquet-Grenelle,,2.297762,48.849019,1,,0,stop_area:59346,,,0,
stop_point:59455,,Dupleix,,2.293648,48.850393,1,,0,stop_area:59455,,,0,
stop_point:59205,,Bir-Hakeim (Grenelle),,2.28881,48.854327,1,,0,stop_area:59205,,,0,
stop_point:59451,,Passy,,2.285593,48.857534,1,,0,stop_area:59451,,,0,
stop_point:59649,,Trocadéro,,2.287263,48.862667,1,,0,stop_area:59617,,,0,
stop_point:59652,,Boissière,,2.290038,48.866856,1,,0,stop_area:59652,,,0,
stop_point:59650,,Kléber,,2.293331,48.871306,1,,0,stop_area:59650,,,0,
stop_point:59244,,Charles de Gaulle-Etoile,,2.29476,48.873715,1,,0,stop_area:59236,,,0,
stop_point:59645,,Pré-Saint-Gervais,,2.398587,48.88016,1,,0,stop_area:59645,,,0,
stop_point:59331,,Danube,,2.393261,48.881951,1,,0,stop_area:59331,,,0,
stop_point:59332,,Botzaris,,2.389416,48.879607,1,,0,stop_area:59332,,,0,
stop_point:59333,,Buttes-Chaumont,,2.381211,48.877804,1,,0,stop_area:59333,,,0,
stop_point:59334,,Bolivar,,2.374155,48.88079,1,,0,stop_area:59334,,,0,
stop_point:59647,,Jaurès,,2.370477,48.882328,1,,0,stop_area:59635,,,0,
stop_point:59315,,Louis Blanc,,2.365775,48.881493,1,,0,stop_area:59296,,,0,
stop_point:59646,,Place des Fêtes,,2.392765,48.877224,1,,0,stop_area:59638,,,0,
stop_point:59320,,La Courneuve-8-Mai-1945,,2.410226,48.920514,2,,0,stop_area:59320,,,0,
stop_point:59316,,Fort d'Aubervilliers,,2.403576,48.914057,2,,0,stop_area:59316,,,0,
stop_point:59318,,Aubervilliers Pantin (4 Chemins),,2.39248,48.903898,2,,0,stop_area:59318,,,0,
stop_point:59288,,Porte de la Villette,,2.385644,48.897529,1,,0,stop_area:59288,,,0,
stop_point:59302,,Corentin-Cariou,,2.382302,48.894682,1,,0,stop_area:59302,,,0,
stop_point:59570,,Crimée,,2.376779,48.890289,1,,0,stop_area:59570,,,0,
stop_point:59285,,Riquet,,2.374433,48.888393,1,,0,stop_area:59285,,,0,
stop_point:59279,,Stalingrad,,2.36887,48.884072,1,,0,stop_area:59279,,,0,
stop_point:59296,,Louis Blanc,,2.365107,48.8809,1,,0,stop_area:59296,,,0,
stop_point:59572,,Château Landon,,2.362054,48.878457,1,,0,stop_area:59572,,,0,
stop_point:59214,,Gare de l'Est (Verdun),,2.358987,48.876417,1,,0,stop_area:59214,,,0,
stop_point:59574,,Poissonnière,,2.349381,48.877353,1,,0,stop_area:59574,,,0,
stop_point:59304,,Cadet,,2.343345,48.875826,1,,0,stop_area:59304,,,0,
stop_point:59292,,Le Peletier,,2.340157,48.874963,1,,0,stop_area:59292,,,0,
stop_point:59568,,Chaussée d'Antin (La Fayette),,2.333426,48.872986,1,,0,stop_area:59568,,,0,
stop_point:59209,,Opéra,,2.332554,48.870559,1,,0,stop_area:59209,,,0,
stop_point:59290,,Pyramides,,2.334094,48.866497,1,,0,stop_area:59290,,,0,
stop_point:59659,,Palais-Royal (Musée du Louvre),,2.335484,48.863387,1,,0,stop_area:59591,,,0,
stop_point:59664,,Pont Neuf,,2.342117,48.858534,1,,0,stop_area:59664,,,0,
stop_point:59566,,Châtelet,,2.347225,48.857204,1,,0,stop_area:59566,,,0,
stop_point:59576,,Pont Marie (Cité des Arts),,2.357384,48.853464,1,,0,stop_area:59576,,,0,
stop_point:59281,,Sully-Morland,,2.361237,48.850794,1,,0,stop_area:59281,,,0,
stop_point:59300,,Jussieu,,2.354807,48.845968,1,,0,stop_area:59300,,,0,
stop_point:59277,,Place Monge (Jardin des Plantes),,2.35211,48.843165,1,,0,stop_area:59277,,,0,
stop_point:59306,,Censier-Daubenton,,2.351756,48.840594,1,,0,stop_area:59306,,,0,
stop_point:59294,,Les Gobelins,,2.352081,48.836127,1,,0,stop_area:59294,,,0,
stop_point:59275,,Place d'Italie,,2.355333,48.831552,1,,0,stop_area:59275,,,0,
stop_point:59283,,Tolbiac,,2.357019,48.826159,1,,0,stop_area:59283,,,0,
stop_point:59298,,Maison Blanche,,2.35808,48.822879,1,,0,stop_area:59298,,,0,
stop_point:59666,,Porte d'Italie,,2.360501,48.818717,1,,0,stop_area:59666,,,0,
stop_point:59663,,Porte de Choisy,,2.364966,48.819902,1,,0,stop_area:59663,,,0,
stop_point:59287,,Porte d'Ivry,,2.369308,48.821357,1,,0,stop_area:59287,,,0,
stop_point:59556,,Pierre et Marie Curie,,2.377879,48.815917,2,,0,stop_area:59556,,,0,
stop_point:59322,,Mairie d'Ivry,,2.383509,48.811214,2,,0,stop_area:59322,,,0,
stop_point:59578,,Le Kremlin-Bicêtre,,2.361831,48.810385,2,,0,stop_area:59578,,,0,
stop_point:59580,,Villejuif-Léo Lagrange,,2.363909,48.80377,2,,0,stop_area:59580,,,0,
stop_point:59579,,Villejuif-Paul Vaillant Couturier (Hôpital Paul Brousse),,2.368231,48.795994,2,,0,stop_area:59579,,,0,
stop_point:59323,,Villejuif-Louis Aragon,,2.367111,48.786638,2,,0,stop_area:59323,,,0,
stop_point:59327,,Porte des Lilas,,2.406377,48.876938,1,,0,stop_area:59327,,,0,
stop_point:59326,,Saint-Fargeau,,2.404299,48.8717,1,,0,stop_area:59326,,,0,
stop_point:59328,,Pelleport,,2.401324,48.868223,1,,0,stop_area:59328,,,0,
stop_point:59325,,Gambetta,,2.398541,48.865034,1,,0,stop_area:59325,,,0,
stop_point:59614,,Châtillon Montrouge,,2.301289,48.810283,2,,0,stop_area:59614,,,0,
stop_point:59538,,Malakoff-Rue Etienne Dolet,,2.297285,48.814704,2,,0,stop_area:59538,,,0,
stop_point:59536,,Malakoff-Plateau de Vanves,,2.297932,48.822443,2,,0,stop_area:59536,,,0,
stop_point:59527,,Porte de Vanves,,2.304312,48.827765,1,,0,stop_area:59527,,,0,
stop_point:59529,,Plaisance,,2.313867,48.831758,1,,0,stop_area:59529,,,0,
stop_point:59604,,Pernety,,2.317909,48.833934,1,,0,stop_area:59604,,,0,
stop_point:59609,,Gaîté,,2.322509,48.838752,1,,0,stop_area:59609,,,0,
stop_point:59268,,Montparnasse-Bienvenue,,2.32101,48.842077,1,,0,stop_area:59259,,,0,
stop_point:59396,,Duroc,,2.316542,48.846992,1,,0,stop_area:59349,,,0,
stop_point:59524,,Saint-François-Xavier,,2.31443,48.850983,1,,0,stop_area:59524,,,0,
stop_point:59531,,Varenne,,2.314754,48.856393,1,,0,stop_area:59531,,,0,
stop_point:59479,,Invalides,,2.314548,48.860851,1,,0,stop_area:8739303,,,0,
stop_point:59611,,Champs-Elysées-Clémenceau,,2.314191,48.867367,1,,0,stop_area:59592,,,0,
stop_point:59502,,Miromesnil,,2.316041,48.87346,1,,0,stop_area:59494,,,0,
stop_point:59223,,Saint-Lazare,,2.324188,48.876068,1,,0,stop_area:59220,,,0,
stop_point:59606,,Liège,,2.326858,48.879537,1,,0,stop_area:59606,,,0,
stop_point:59432,,Place de Clichy,,2.327266,48.883204,1,,0,stop_area:59421,,,0,
stop_point:59533,,La Fourche,,2.325725,48.887437,1,,0,stop_area:59533,,,0,
stop_point:59608,,Guy-Môquet,,2.327496,48.893009,1,,0,stop_area:59608,,,0,
stop_point:59526,,Porte de Saint-Ouen,,2.329022,48.897512,1,,0,stop_area:59526,,,0,
stop_point:59543,,Garibaldi,,2.33191,48.906382,2,,0,stop_area:59543,,,0,
stop_point:59545,,Mairie de Saint-Ouen,,2.333737,48.911622,2,,0,stop_area:59545,,,0,
stop_point:59544,,Carrefour-Pleyel,,2.343909,48.919943,2,,0,stop_area:59544,,,0,
stop_point:59542,,Saint-Denis - Porte de Paris,,2.356186,48.929927,2,,0,stop_area:59542,,,0,
stop_point:59541,,Basilique de Saint-Denis,,2.35964,48.936477,2,,0,stop_area:59541,,,0,
stop_point:59540,,Saint-Denis-Université,,2.362045,48.946111,2,,0,stop_area:59540,,,0,
stop_point:59535,,Brochant,,2.320191,48.890627,1,,0,stop_area:59535,,,0,
stop_point:59581,,Porte de Clichy,,2.313566,48.894436,1,,0,stop_area:8711127,,,0,
stop_point:59583,,Mairie de Clichy,,2.305368,48.904005,2,,0,stop_area:59583,,,0,
stop_point:59613,,Gabriel-Péri,,2.294329,48.916575,2,,0,stop_area:59613,,,0,
stop_point:59597,,Les Agnettes,,2.285964,48.922916,2,,0,stop_area:59597,,,0,
stop_point:59582,,Asnières-Gennevilliers Les Courtilles,,2.283761,48.930294,2,,0,stop_area:59582,,,0,
stop_point:59522,,Mairie d'Issy,,2.273566,48.824346,2,,0,stop_area:59522,,,0,
stop_point:59523,,Corentin-Celton,,2.278967,48.82683,2,,0,stop_area:59523,,,0,
stop_point:59514,,Porte de Versailles,,2.287864,48.832253,1,,0,stop_area:59514,,,0,
stop_point:59520,,Convention,,2.296396,48.837137,1,,0,stop_area:59520,,,0,
stop_point:59601,,Vaugirard (Adolphe Chérioux),,2.301078,48.839439,1,,0,stop_area:59601,,,0,
stop_point:59509,,Volontaires,,2.307994,48.841418,1,,0,stop_area:59509,,,0,
stop_point:59462,,Pasteur,,2.312663,48.842831,1,,0,stop_area:59452,,,0,
stop_point:59602,,Falguière,,2.317565,48.844323,1,,0,stop_area:59602,,,0,
stop_point:59266,,Montparnasse-Bienvenue,,2.32357,48.844028,1,,0,stop_area:59259,,,0,
stop_point:59516,,Notre-Dame des Champs,,2.328444,48.844783,1,,0,stop_area:59516,,,0,
stop_point:59510,,Rennes,,2.328022,48.848198,1,,0,stop_area:59510,,,0,
stop_point:59598,,Sèvres-Babylone,,2.326891,48.851577,1,,0,stop_area:59362,,,0,
stop_point:59511,,Rue du Bac,,2.325705,48.855891,1,,0,stop_area:59511,,,0,
stop_point:59599,,Solférino,,2.323089,48.858533,1,,0,stop_area:59599,,,0,
stop_point:59603,,Assemblée Nationale,,2.32031,48.861454,1,,0,stop_area:59603,,,0,
stop_point:59239,,Concorde,,2.321412,48.865489,1,,0,stop_area:59235,,,0,
stop_point:59412,,Madeleine,,2.324612,48.869795,1,,0,stop_area:59412,,,0,
stop_point:59222,,Saint-Lazare,,2.326695,48.875421,1,,0,stop_area:59220,,,0,
stop_point:59600,,Trinité-d'Estienne d'Orves,,2.331805,48.876329,1,,0,stop_area:59600,,,0,
stop_point:59515,,Notre-Dame de Lorette,,2.337909,48.876051,1,,0,stop_area:59515,,,0,
stop_point:59512,,Saint-Georges,,2.337827,48.878594,1,,0,stop_area:59512,,,0,
stop_point:59431,,Pigalle,,2.337214,48.882027,1,,0,stop_area:59420,,,0,
stop_point:59521,,Abbesses,,2.338399,48.8844,1,,0,stop_area:59521,,,0,
stop_point:59519,,Lamarck-Caulaincourt,,2.339149,48.889738,1,,0,stop_area:59519,,,0,
stop_point:59518,,Jules Joffrin,,2.344328,48.892497,1,,0,stop_area:59518,,,0,
stop_point:59267,,Marcadet-Poissonniers,,2.349548,48.891607,1,,0,stop_area:59252,,,0,
stop_point:59517,,Marx-Dormoy,,2.359797,48.890374,1,,0,stop_area:59517,,,0,
stop_point:59513,,Porte de la Chapelle,,2.359255,48.897959,1,,0,stop_area:59513,,,0,
stop_point:59774,,Front Populaire,,2.36523,48.906667,2,,0,stop_area:59774,,,0,
stop_point:59220,,Saint-Lazare,Gare ou arrêt accessible en toute autonomie,2.325196,48.875538,1,,0,stop_area:59220,,,1,
stop_point:59555,,Madeleine,Gare ou arrêt accessible en toute autonomie,2.324162,48.869579,1,,0,stop_area:59412,,,1,
stop_point:59409,,Pyramides,Gare ou arrêt accessible en toute autonomie,2.334408,48.866614,1,,0,stop_area:59290,,,1,
stop_point:59644,,Châtelet,Gare ou arrêt accessible en toute autonomie,2.347361,48.858956,1,,0,stop_area:59566,,,1,
stop_point:59554,,Gare de Lyon,Gare ou arrêt accessible en toute autonomie,2.373108,48.844652,1,,0,stop_area:8768600,,,1,
stop_point:59410,,Bercy,Gare ou arrêt accessible en toute autonomie,2.379409,48.840543,1,,0,stop_area:59410,,,1,
stop_point:59411,,Cour Saint-Emilion,Gare ou arrêt accessible en toute autonomie,2.386265,48.833521,1,,0,stop_area:59411,,,1,
stop_point:59553,,Bibliothèque-François Mitterrand,Gare ou arrêt accessible en toute autonomie,2.37612,48.829831,1,,0,stop_area:59553,,,1,
stop_point:59552,,Olympiades,Gare ou arrêt accessible en toute autonomie,2.367038,48.826948,1,,0,stop_area:59552,,,1,
stop_point:59448,,Gallieni (Parc de Bagnolet),,2.416604,48.864835,2,,0,stop_area:59448,,,0,
stop_point:59435,,Porte de Bagnolet,,2.408825,48.864336,1,,0,stop_area:59435,,,0,
stop_point:59329,,Gambetta,,2.398446,48.864783,1,,0,stop_area:59325,,,0,
stop_point:59584,,Père-Lachaise,,2.386892,48.862946,1,,0,stop_area:59584,,,0,
stop_point:59670,,Rue Saint-Maur,,2.3809,48.864089,1,,0,stop_area:59670,,,0,
stop_point:59434,,Parmentier,,2.374757,48.86526,1,,0,stop_area:59434,,,0,
stop_point:59587,,République,,2.364037,48.867258,1,,0,stop_area:59557,,,0,
stop_point:59438,,Temple,,2.361571,48.866764,1,,0,stop_area:59438,,,0,
stop_point:59588,,Arts-et-Métiers,,2.356108,48.865552,1,,0,stop_area:59588,,,0,
stop_point:59586,,Réaumur-Sébastopol,,2.352485,48.86628,1,,0,stop_area:59586,,,0,
stop_point:59440,,Sentier,,2.347567,48.86735,1,,0,stop_area:59440,,,0,
stop_point:59444,,Bourse,,2.340674,48.868762,1,,0,stop_area:59444,,,0,
stop_point:59437,,Quatre Septembre,,2.336328,48.869661,1,,0,stop_area:59437,,,0,
stop_point:59211,,Opéra,,2.332255,48.870721,1,,0,stop_area:59209,,,0,
stop_point:59442,,Havre-Caumartin,,2.32848,48.873462,1,,0,stop_area:59442,,,0,
stop_point:59221,,Saint-Lazare,,2.325592,48.875681,1,,0,stop_area:59220,,,0,
stop_point:59443,,Europe,,2.322975,48.87906,1,,0,stop_area:59443,,,0,
stop_point:59430,,Villiers,,2.316147,48.881405,1,,0,stop_area:59415,,,0,
stop_point:59441,,Malesherbes,,2.311009,48.882536,1,,0,stop_area:59441,,,0,
stop_point:59439,,Wagram,,2.305558,48.883712,1,,0,stop_area:59439,,,0,
stop_point:59219,,Pereire,,2.297135,48.885031,1,,0,stop_area:59219,,,0,
stop_point:59436,,Porte de Champerret,,2.291861,48.885739,1,,0,stop_area:59436,,,0,
stop_point:59446,,Louise Michel,,2.288055,48.88927,2,,0,stop_area:59446,,,0,
stop_point:59447,,Anatole-France,,2.285517,48.892019,2,,0,stop_area:59447,,,0,
stop_point:59589,,Pont de Levallois-Bécon,,2.280769,48.89731,2,,0,stop_area:59589,,,0,
stop_point:59240,,Nation,,2.397025,48.849424,1,,0,stop_area:8775810,,,0,
stop_point:59427,,Avron,,2.398239,48.851194,1,,0,stop_area:59427,,,0,
stop_point:59425,,Alexandre-Dumas,,2.3945,48.856408,1,,0,stop_area:59425,,,0,
stop_point:59419,,Philippe Auguste,,2.389735,48.858379,1,,0,stop_area:59419,,,0,
stop_point:59654,,Père-Lachaise,,2.38726,48.863161,1,,0,stop_area:59584,,,0,
stop_point:59655,,Ménilmontant,,2.384429,48.865706,1,,0,stop_area:59655,,,0,
stop_point:59429,,Couronnes,,2.380536,48.869329,1,,0,stop_area:59429,,,0,
stop_point:59407,,Belleville,,2.376738,48.872287,1,,0,stop_area:59406,,,0,
stop_point:59423,,Colonel Fabien,,2.370175,48.878185,1,,0,stop_area:59423,,,0,
stop_point:59656,,Jaurès,,2.369946,48.882769,1,,0,stop_area:59635,,,0,
stop_point:59308,,Stalingrad,,2.36703,48.884189,1,,0,stop_area:59279,,,0,
stop_point:59218,,La Chapelle,,2.359277,48.884389,1,,0,stop_area:59218,,,0,
stop_point:59657,,Barbès-Rochechouart,,2.349533,48.88368,1,,0,stop_area:59632,,,0,
stop_point:59426,,Anvers,,2.344164,48.882872,1,,0,stop_area:59426,,,0,
stop_point:59420,,Pigalle,,2.337255,48.882422,1,,0,stop_area:59420,,,0,
stop_point:59428,,Blanche,,2.332485,48.88377,1,,0,stop_area:59428,,,0,
stop_point:59421,,Place de Clichy,,2.327375,48.883456,1,,0,stop_area:59421,,,0,
stop_point:59418,,Rome,,2.320398,48.882071,1,,0,stop_area:59418,,,0,
stop_point:59415,,Villiers,,2.316597,48.881324,1,,0,stop_area:59415,,,0,
stop_point:59422,,Monceau,,2.309416,48.880577,1,,0,stop_area:59422,,,0,
stop_point:59424,,Courcelles,,2.303299,48.879272,1,,0,stop_area:59424,,,0,
stop_point:59416,,Ternes,,2.298121,48.878228,1,,0,stop_area:59416,,,0,
stop_point:59241,,Charles de Gaulle-Etoile,,2.294664,48.873994,1,,0,stop_area:59236,,,0,
stop_point:59417,,Victor Hugo,,2.285226,48.869865,1,,0,stop_area:59417,,,0,
stop_point:59213,,Porte Dauphine (Maréchal de Lattre de Tassigny),,2.27487,48.871792,1,,0,stop_area:59213,,,0,
stop_point:59477,,Balard,,2.278683,48.836815,1,,0,stop_area:59477,,,0,
stop_point:59478,,Lourmel,,2.282248,48.838668,1,,0,stop_area:59478,,,0,
stop_point:59476,,Boucicaut,,2.287924,48.841025,1,,0,stop_area:59476,,,0,
stop_point:59560,,Félix Faure,,2.292225,48.842825,1,,0,stop_area:59560,,,0,
stop_point:59474,,Commerce,,2.293803,48.844614,1,,0,stop_area:59474,,,0,
stop_point:59393,,La Motte-Picquet-Grenelle,,2.297694,48.848803,1,,0,stop_area:59346,,,0,
stop_point:59470,,Ecole Militaire,,2.30544,48.854261,1,,0,stop_area:59470,,,0,
stop_point:59658,,La Tour-Maubourg,,2.309796,48.857228,1,,0,stop_area:59658,,,0,
stop_point:59469,,Invalides,,2.314643,48.861093,1,,0,stop_area:8739303,,,0,
stop_point:59246,,Concorde,,2.320363,48.865507,1,,0,stop_area:59235,,,0,
stop_point:59414,,Madeleine,,2.32468,48.869507,1,,0,stop_area:59412,,,0,
stop_point:59212,,Opéra,,2.331737,48.870631,1,,0,stop_area:59209,,,0,
stop_point:59463,,Richelieu-Drouot,,2.339911,48.872006,1,,0,stop_area:59463,,,0,
stop_point:59464,,Grands Boulevards,,2.342895,48.871575,1,,0,stop_area:59464,,,0,
stop_point:59475,,Bonne Nouvelle,,2.348494,48.870577,1,,0,stop_area:59475,,,0,
stop_point:59273,,Strasbourg-Saint-Denis,,2.35408,48.869381,1,,0,stop_area:59253,,,0,
stop_point:59557,,République,,2.363329,48.867671,1,,0,stop_area:59557,,,0,
stop_point:59472,,Filles du Calvaire,,2.366746,48.863078,1,,0,stop_area:59472,,,0,
stop_point:59558,,Saint-Sébastien-Froissart,,2.367262,48.860975,1,,0,stop_area:59558,,,0,
stop_point:59473,,Chemin Vert,,2.368037,48.857587,1,,0,stop_area:59473,,,0,
stop_point:59247,,Bastille,,2.369165,48.85374,1,,0,stop_area:59238,,,0,
stop_point:59468,,Ledru-Rollin,,2.375932,48.851194,1,,0,stop_area:59468,,,0,
stop_point:59471,,Faidherbe-Chaligny,,2.384429,48.850068,1,,0,stop_area:59471,,,0,
stop_point:59245,,Reuilly-Diderot,,2.387204,48.847217,1,,0,stop_area:59227,,,0,
stop_point:59467,,Montgallet,,2.390252,48.844403,1,,0,stop_area:59467,,,0,
stop_point:59561,,Daumesnil (Félix Eboué),,2.395584,48.839682,1,,0,stop_area:59561,,,0,
stop_point:59466,,Michel Bizot,,2.40292,48.836991,1,,0,stop_area:59466,,,0,
stop_point:59559,,Porte Dorée,,2.406185,48.835497,1,,0,stop_area:59559,,,0,
stop_point:59465,,Porte de Charenton,,2.400464,48.83266,1,,0,stop_area:59465,,,0,
stop_point:59562,,Liberté,,2.407411,48.825637,2,,0,stop_area:59562,,,0,
stop_point:59482,,Charenton-Ecoles,,2.413857,48.82149,2,,0,stop_area:59482,,,0,
stop_point:59565,,Ecole Vétérinaire de Maisons-Alfort,,2.421632,48.815076,2,,0,stop_area:59565,,,0,
stop_point:59484,,Maisons-Alfort-Stade,,2.436276,48.808225,2,,0,stop_area:59484,,,0,
stop_point:59483,,Maisons-Alfort-Les Juilliottes,,2.446184,48.8025,2,,0,stop_area:59483,,,0,
stop_point:59563,,Créteil-L'Echat (Hôpital Henri Mondor),,2.449532,48.796601,2,,0,stop_area:59563,,,0,
stop_point:59564,,Créteil-Université,,2.450836,48.789724,2,,0,stop_area:59564,,,0,
stop_point:59204,,Créteil-Préfecture (Hôtel de Ville),,2.459314,48.779757,2,,0,stop_area:59204,,,0,
stop_point:59686,,Pointe du Lac,,2.464319,48.768769,2,,0,stop_area:59686,,,0,
stop_point:59621,,Pont de Sèvres,,2.230528,48.82969,2,,0,stop_area:59621,,,0,
stop_point:59504,,Billancourt,,2.238161,48.832088,2,,0,stop_area:59504,,,0,
stop_point:59505,,Marcel Sembat,,2.243481,48.833809,2,,0,stop_area:59505,,,0,
stop_point:59492,,Porte de Saint-Cloud,,2.255591,48.837565,1,,0,stop_area:59492,,,0,
stop_point:59496,,Exelmans,,2.260144,48.842907,1,,0,stop_area:59496,,,0,
stop_point:59395,,Michel-Ange-Molitor,,2.261911,48.845056,1,,0,stop_area:59371,,,0,
