route_id,service_id,trip_id,trip_headsign,direction_id,block_id
DUA800853021,10640,DUASN124601F02001-1_450308,"POTA",0,
DUA800853021,10640,DUASN124603F01001-1_450309,"POTA",0,
DUA800853021,10640,DUASN124605F03001-1_450310,"POTA",0,
DUA800853021,10640,DUASN124607F01001-1_450311,"POTA",0,
DUA800853021,10640,DUASN124613F01001-1_450312,"POTA",0,
DUA800853021,10640,DUASN124619F02001-1_450313,"POTA",0,
DUA800853021,10640,DUASN124623F01001-1_450314,"POTA",0,
DUA800853021,10640,DUASN124625F02001-1_450315,"POTA",0,
DUA800853021,10640,DUASN124627F03001-1_450316,"POTA",0,
DUA800853021,10640,DUASN124629F01001-1_450317,"POTA",0,
DUA800853021,10640,DUASN124631F02001-1_450318,"POTA",0,
DUA800853021,10640,DUASN124635F03001-1_450319,"POTA",0,
DUA800853021,10640,DUASN124645F02001-1_450320,"POTA",0,
DUA800853021,10640,DUASN124655F03001-1_450321,"POTA",0,
DUA800853021,10640,DUASN124663F02001-1_450322,"POVA",0,
DUA800853021,10640,DUASN124669F03001-1_450323,"POTA",0,
DUA800853021,10640,DUASN124675F02001-1_450324,"POTA",0,
DUA800853021,10640,DUASN124677F02001-1_450325,"POTA",0,
DUA800853021,10640,DUASN124679F02001-1_450326,"POTA",0,
DUA800853021,10640,DUASN124681F02001-1_450327,"POTA",0,
DUA800853021,10640,DUASN124683F03001-1_450328,"POTA",0,
DUA800853021,10640,DUASN124685F02001-1_450329,"POTA",0,
DUA800853021,10640,DUASN124687F01001-1_450330,"POTA",0,
DUA800853021,10640,DUASN124689F02001-1_450331,"POTA",0,
DUA800853021,10297,DUASN124691F02001-1_450332,"124691",0,
DUA800853021,10640,DUASN124691F02002-1_450333,"POTA",0,
DUA800853021,10447,DUASN124693F01001-1_450334,"POTA",0,
DUA800853021,10612,DUASN124693F01002-1_450335,"POTA",0,
DUA800853021,10847,DUASN124695F01001-1_450336,"POTA",0,
DUA800853021,10908,DUASN124695F01002-1_450337,"POTA",0,
DUA800853021,10379,DUASN124697F01001-1_450338,"POTA",0,
DUA800853021,10630,DUASN124697F01002-1_450339,"POTA",0,
DUA800853021,10640,DUASN124699F03001-1_450340,"POTA",0,
DUA800853021,9524,DUASN124701F01001-1_450341,"124701",0,
DUA800853021,9524,DUASN124703F01001-1_450342,"124703",0,
DUA800853021,9524,DUASN124705F01001-1_450343,"124705",0,
DUA800853021,9544,DUASN123401F01001-1_450344,"OTTE",0,
DUA800853021,10635,DUASN123401F01002-1_450345,"OTTE",0,
DUA800853021,9544,DUASN123403F03001-1_450346,"OPOC",0,
DUA800853021,9544,DUASN123407F01001-1_450347,"OTTE",0,
DUA800853021,9544,DUASN123419F02001-1_450348,"OTTE",0,
DUA800853021,9544,DUASN123429F01001-1_450349,"OTTE",0,
DUA800853021,9544,DUASN123439F01001-1_450350,"OTTE",0,
DUA800853021,9544,DUASN123449F03001-1_450351,"OTTE",0,
DUA800853021,9544,DUASN123455F04001-1_450352,"OTTE",0,
DUA800853021,9544,DUASN123457F04001-1_450353,"OTTE",0,
DUA800853021,9544,DUASN123459F03001-1_450354,"OTTE",0,
DUA800853021,9544,DUASN123461F04001-1_450355,"OTTE",0,
DUA800853021,9544,DUASN123463F04001-1_450356,"OTTE",0,
DUA800853021,9544,DUASN123465F03001-1_450357,"OTTE",0,
DUA800853021,9544,DUASN123467F02001-1_450358,"OTTE",0,
DUA800853021,9544,DUASN123469F03001-1_450359,"OTTE",0,
DUA800853021,9544,DUASN123471F03001-1_450360,"OTTE",0,
DUA800853021,9544,DUASN123473F01001-1_450361,"OTTE",0,
DUA800853021,9544,DUASN123475F04001-1_450362,"OTTE",0,
DUA800853021,9544,DUASN123477F04001-1_450363,"OTTE",0,
DUA800853021,9544,DUASN123479F03001-1_450364,"OTTE",0,
DUA800853021,9544,DUASN123481F04001-1_450365,"OTTE",0,
DUA800853021,9544,DUASN123489F01001-1_450366,"OTTE",0,
DUA800853021,9544,DUASN123503F04001-1_450367,"OTTE",0,
DUA800853021,9544,DUASN123517F03001-1_450368,"OTTE",0,
DUA800853021,9544,DUASN123531F04001-1_450369,"OTTE",0,
DUA800853021,9544,DUASN123545F01001-1_450370,"OTTE",0,
DUA800853021,9544,DUASN123559F03001-1_450371,"OTTE",0,
DUA800853021,9544,DUASN123573F01001-1_450372,"OTTE",0,
DUA800853021,9544,DUASN123587F01001-1_450373,"OTTE",0,
DUA800853021,9544,DUASN123589F03001-1_450374,"OTTE",0,
DUA800853021,9544,DUASN123591F04001-1_450375,"OTTE",0,
DUA800853021,9544,DUASN123593F04001-1_450376,"OTTE",0,
DUA800853021,9544,DUASN123595F01001-1_450377,"OTTE",0,
DUA800853021,9544,DUASN123597F01001-1_450378,"OTTE",0,
DUA800853021,10635,DUASN123597F01002-1_450379,"OTTE",0,
DUA800853021,10635,DUASN123599F04001-1_450380,"OTTE",0,
DUA800853021,9544,DUASN123599F04002-1_450381,"OTTE",0,
DUA800853021,10635,DUASN123601F03001-1_450382,"OTTE",0,
DUA800853021,9544,DUASN123601F03002-1_450383,"OTTE",0,
DUA800853021,10456,DUASN123603F03001-1_450384,"OPOC",0,
DUA800853021,10461,DUASN123603F03002-1_450385,"OPOC",0,
DUA800853021,10799,DUASN123603F03003-1_450386,"OPOC",0,
DUA800853021,9523,DUASN123603F03004-1_450387,"OTTE",0,
DUA800853021,10832,DUASN123605F04001-1_450388,"OTTE",0,
DUA800853021,9523,DUASN123605F04002-1_450389,"OTTE",0,
DUA800853021,10452,DUASN123605F04003-1_450390,"OPOC",0,
DUA800853021,10461,DUASN123607F03001-1_450391,"OTTE",0,
DUA800853021,10799,DUASN123607F03002-1_450392,"OTTE",0,
DUA800853021,10456,DUASN123607F03003-1_450393,"OPOC",0,
DUA800853021,9523,DUASN123607F03004-1_450394,"OTTE",0,
DUA800853021,10640,DUASN124305F02001-1_450395,"VOTI",0,
DUA800853021,10640,DUASN124307F02001-1_450396,"VOTI",0,
DUA800853021,10640,DUASN124309F02001-1_450397,"VOTI",0,
DUA800853021,10640,DUASN124311F02001-1_450398,"VOTI",0,
DUA800853021,10640,DUASN124313F03001-1_450399,"VOTI",0,
DUA800853021,10640,DUASN124315F01001-1_450400,"VOTI",0,
DUA800853021,10640,DUASN124317F01001-1_450401,"VOTI",0,
DUA800853021,10640,DUASN124321F03001-1_450402,"VOTI",0,
DUA800853021,10640,DUASN124323F02001-1_450403,"VOTI",0,
DUA800853021,10640,DUASN124327F02001-1_450404,"VOTI",0,
DUA800853021,10640,DUASN124337F03001-1_450405,"VOTI",0,
DUA800853021,9585,DUASN123401F02001-1_450406,"TONE",0,
DUA800853021,9585,DUASN123403F02001-1_450407,"OPOC",0,
DUA800853021,9585,DUASN123407F04001-1_450408,"TONE",0,
DUA800853021,9585,DUASN123419F01001-1_450409,"TONE",0,
DUA800853021,9585,DUASN123429F03001-1_450410,"TONE",0,
DUA800853021,9585,DUASN123439F02001-1_450411,"TONE",0,
DUA800853021,9585,DUASN123449F01001-1_450412,"TONE",0,
DUA800853021,9585,DUASN123455F03001-1_450413,"TONE",0,
DUA800853021,9585,DUASN123457F03001-1_450414,"TONE",0,
DUA800853021,9585,DUASN123459F04001-1_450415,"TONE",0,
DUA800853021,9585,DUASN123461F03001-1_450416,"TONE",0,
DUA800853021,9585,DUASN123463F03001-1_450417,"TONE",0,
DUA800853021,9585,DUASN123465F04001-1_450418,"TONE",0,
DUA800853021,9585,DUASN123467F03001-1_450419,"TONE",0,
DUA800853021,9585,DUASN123469F02001-1_450420,"TONE",0,
DUA800853021,9585,DUASN123471F04001-1_450421,"TONE",0,
DUA800853021,9585,DUASN123473F04001-1_450422,"TONE",0,
DUA800853021,9585,DUASN123475F03001-1_450423,"TONE",0,
DUA800853021,9585,DUASN123477F02001-1_450424,"TONE",0,
DUA800853021,9585,DUASN123479F02001-1_450425,"TONE",0,
DUA800853021,9585,DUASN123481F03001-1_450426,"TONE",0,
DUA800853021,9585,DUASN123489F04001-1_450427,"TONE",0,
DUA800853021,9585,DUASN123503F03001-1_450428,"TONE",0,
DUA800853021,9585,DUASN123517F04001-1_450429,"TONE",0,
DUA800853021,9585,DUASN123531F03001-1_450430,"TONE",0,
DUA800853021,9585,DUASN123545F03001-1_450431,"TONE",0,
DUA800853021,9585,DUASN123559F01001-1_450432,"TONE",0,
DUA800853021,9585,DUASN123573F04001-1_450433,"TONE",0,
DUA800853021,9585,DUASN123587F02001-1_450434,"TONE",0,
DUA800853021,9585,DUASN123589F01001-1_450435,"TONE",0,
DUA800853021,9585,DUASN123591F02001-1_450436,"TONE",0,
DUA800853021,9585,DUASN123593F02001-1_450437,"OPOC",0,
DUA800853021,9585,DUASN123595F03001-1_450438,"TONE",0,
DUA800853021,9585,DUASN123597F04001-1_450439,"TONE",0,
DUA800853021,9585,DUASN123599F03001-1_450440,"TONE",0,
DUA800853021,9585,DUASN123601F02001-1_450441,"TONE",0,
DUA800853021,10917,DUASN123603F02001-1_450442,"TONE",0,
DUA800853021,9693,DUASN123605F01001-1_450443,"OPOC",0,
DUA800853021,10871,DUASN123607F02001-1_450444,"TONE",0,
DUA800853021,9698,DUASN124305F03001-1_450445,"VOBA",0,
DUA800853021,9698,DUASN124307F03001-1_450446,"VOBA",0,
DUA800853021,9698,DUASN124309F03001-1_450447,"VOBA",0,
DUA800853021,9698,DUASN124311F03001-1_450448,"VOBA",0,
DUA800853021,9698,DUASN124313F01001-1_450449,"VOBA",0,
DUA800853021,9698,DUASN124315F03001-1_450450,"VOBA",0,
DUA800853021,9698,DUASN124317F02001-1_450451,"voba",0,
DUA800853021,9698,DUASN124321F02001-1_450452,"VOBA",0,
DUA800853021,9698,DUASN124323F03001-1_450453,"VOBA",0,
DUA800853021,9698,DUASN124327F03001-1_450454,"VOBA",0,
DUA800853021,9698,DUASN124337F02001-1_450455,"VOBA",0,
DUA800853021,9698,DUASN124601F03001-1_450456,"POVA",0,
DUA800853021,9698,DUASN124603F03001-1_450457,"POVA",0,
DUA800853021,9698,DUASN124605F02001-1_450458,"POVA",0,
DUA800853021,9698,DUASN124607F03001-1_450459,"POVA",0,
DUA800853021,9698,DUASN124613F03001-1_450460,"POVA",0,
DUA800853021,9698,DUASN124619F03001-1_450461,"POVA",0,
DUA800853021,9698,DUASN124623F02001-1_450462,"POVA",0,
DUA800853021,9698,DUASN124625F03001-1_450463,"POVA",0,
DUA800853021,9698,DUASN124627F02001-1_450464,"POVA",0,
DUA800853021,9698,DUASN124629F02001-1_450465,"POVA",0,
DUA800853021,9698,DUASN124631F03001-1_450466,"POVA",0,
DUA800853021,9698,DUASN124635F02001-1_450467,"POVA",0,
DUA800853021,9698,DUASN124645F03001-1_450468,"POVA",0,
DUA800853021,9698,DUASN124655F02001-1_450469,"POVA",0,
DUA800853021,9698,DUASN124663F01001-1_450470,"POVA",0,
DUA800853021,9698,DUASN124669F01001-1_450471,"POVA",0,
DUA800853021,9698,DUASN124675F03001-1_450472,"POVA",0,
DUA800853021,9698,DUASN124677F03001-1_450473,"POVA",0,
DUA800853021,9698,DUASN124679F03001-1_450474,"POVA",0,
DUA800853021,9698,DUASN124681F03001-1_450475,"POVA",0,
DUA800853021,9698,DUASN124683F02001-1_450476,"POVA",0,
DUA800853021,9698,DUASN124685F03001-1_450477,"POVA",0,
DUA800853021,9698,DUASN124687F03001-1_450478,"POVA",0,
DUA800853021,9698,DUASN124689F01001-1_450479,"POVA",0,
DUA800853021,9776,DUASN124691F03001-1_450480,"POVA",0,
DUA800853021,9698,DUASN124699F01001-1_450481,"POVA",0,
DUA800853021,11090,DUASN125401F01001-1_450482,"LOMI",0,
DUA800853021,11090,DUASN125405F01001-1_450483,"LOMI",0,
DUA800853021,9958,DUASN125409F01001-1_450484,"LOMI",0,
DUA800853021,11090,DUASN125413F01001-1_450485,"LEMI",0,
DUA800853021,11090,DUASN125417F01001-1_450486,"LEMI",0,
DUA800853021,9958,DUASN125419F02001-1_450487,"LOMI",0,
DUA800853021,11090,DUASN125423F01001-1_450488,"LEMI",0,
DUA800853021,11090,DUASN125429F01001-1_450489,"LEMI",0,
DUA800853021,9958,DUASN125431F01001-1_450490,"LOMI",0,
DUA800853021,10050,DUASN125435F01001-1_450491,"LEMI",0,
DUA800853021,11090,DUASN125437F01001-1_450492,"LEMI",0,
DUA800853021,9958,DUASN125439F01001-1_450493,"LOMI",0,
DUA800853021,9958,DUASN125443F01001-1_450494,"LOMI",0,
DUA800853021,11090,DUASN125443F01002-1_450495,"LOMI",0,
DUA800853021,9958,DUASN125445F01001-1_450496,"LOMI",0,
DUA800853021,11090,DUASN125445F01002-1_450497,"LOMI",0,
DUA800853021,9958,DUASN125447F01001-1_450498,"LOMI",0,
DUA800853021,9722,DUASN125447F01002-1_450499,"LOMI",0,
DUA800853021,11066,DUASN125447F01003-1_450500,"LOMI",0,
DUA800853021,9958,DUASN125449F01001-1_450501,"LOMI",0,
DUA800853021,9722,DUASN125449F01002-1_450502,"LOMI",0,
DUA800853021,11066,DUASN125449F01003-1_450503,"LOMI",0,
DUA800853021,9722,DUASN125451F01001-1_450504,"LOMI",0,
DUA800853021,9958,DUASN125451F01002-1_450505,"LOMI",0,
DUA800853021,11066,DUASN125451F01003-1_450506,"LOMI",0,
DUA800853021,9958,DUASN125453F01001-1_450507,"LOMI",0,
DUA800853021,11090,DUASN125453F01002-1_450508,"LOMI",0,
DUA800853021,11090,DUASN125455F01001-1_450509,"LOMI",0,
DUA800853021,9958,DUASN125457F02001-1_450510,"LOMI",0,
DUA800853021,10050,DUASN125461F01001-1_450511,"LEVA",0,
DUA800853021,11090,DUASN125465F01001-1_450512,"LEVA",0,
DUA800853021,9958,DUASN125467F02001-1_450513,"LOMI",0,
DUA800853021,11090,DUASN125471F01001-1_450514,"LEVA",0,
DUA800853021,11090,DUASN125475F01001-1_450515,"LEVA",0,
DUA800853021,9958,DUASN125477F01001-1_450516,"LOMI",0,
DUA800853021,11090,DUASN125481F01001-1_450517,"LEVA",0,
DUA800853021,11090,DUASN125485F01001-1_450518,"LEVA",0,
DUA800853021,9958,DUASN125487F01001-1_450519,"LOMI",0,
DUA800853021,10050,DUASN125491F01001-1_450520,"LEVA",0,
DUA800853021,11090,DUASN125493F01001-1_450521,"LOMI",0,
DUA800853021,9958,DUASN125495F01001-1_450522,"LOMI",0,
DUA800853021,11090,DUASN125499F01001-1_450523,"LOMI",0,
DUA800853021,9658,DUASN125499F01002-1_450524,"LOMI",0,
DUA800853021,9945,DUASN125499F01003-1_450525,"LOMI",0,
DUA800853021,9648,DUASN125501F02001-1_450526,"LOMI",0,
DUA800853021,11033,DUASN125501F02002-1_450527,"LOMI",0,
DUA800853021,9948,DUASN125501F02003-1_450528,"LOMI",0,
DUA800853021,9935,DUASN125503F01001-1_450529,"LOMI",0,
DUA800853021,11029,DUASN125503F01002-1_450530,"LOMI",0,
DUA800853021,9648,DUASN123401F04001-1_450531,"BONE",0,
DUA800853021,9648,DUASN123403F04001-1_450532,"BONE",0,
DUA800853021,9648,DUASN123407F03001-1_450533,"BONE",0,
DUA800853021,9648,DUASN123419F04001-1_450534,"BONE",0,
DUA800853021,9648,DUASN123429F04001-1_450535,"BONE",0,
DUA800853021,9648,DUASN123439F03001-1_450536,"BONE",0,
DUA800853021,9648,DUASN123449F04001-1_450537,"BONE",0,
DUA800853021,9648,DUASN123455F01001-1_450538,"BONE",0,
DUA800853021,9648,DUASN123457F01001-1_450539,"BONE",0,
DUA800853021,9648,DUASN123459F02001-1_450540,"BONE",0,
DUA800853021,9648,DUASN123461F01001-1_450541,"BONE",0,
DUA800853021,9648,DUASN123463F02001-1_450542,"BONE",0,
DUA800853021,9648,DUASN123465F01001-1_450543,"BONE",0,
DUA800853021,9648,DUASN123467F04001-1_450544,"BONE",0,
DUA800853021,9648,DUASN123469F04001-1_450545,"BONE",0,
DUA800853021,9648,DUASN123471F02001-1_450546,"BONE",0,
DUA800853021,9648,DUASN123473F03001-1_450547,"BONE",0,
DUA800853021,9648,DUASN123475F02001-1_450548,"BONE",0,
DUA800853021,9648,DUASN123477F03001-1_450549,"BONE",0,
DUA800853021,9648,DUASN123479F04001-1_450550,"BONE",0,
DUA800853021,9648,DUASN123481F02001-1_450551,"BONE",0,
DUA800853021,9648,DUASN123489F03001-1_450552,"BONE",0,
DUA800853021,9648,DUASN123503F02001-1_450553,"BONE",0,
DUA800853021,9648,DUASN123517F01001-1_450554,"BONE",0,
DUA800853021,9648,DUASN123531F02001-1_450555,"BONE",0,
DUA800853021,9648,DUASN123545F04001-1_450556,"BONE",0,
DUA800853021,9648,DUASN123559F02001-1_450557,"BONE",0,
DUA800853021,9648,DUASN123573F02001-1_450558,"BONE",0,
DUA800853021,9648,DUASN123587F04001-1_450559,"BONE",0,
DUA800853021,9648,DUASN123589F02001-1_450560,"BONE",0,
DUA800853021,9648,DUASN123591F03001-1_450561,"BONE",0,
DUA800853021,9648,DUASN123593F03001-1_450562,"BONE",0,
DUA800853021,9648,DUASN123595F04001-1_450563,"BONE",0,
DUA800853021,9648,DUASN123597F03001-1_450564,"BONE",0,
DUA800853021,9648,DUASN123599F02001-1_450565,"BONE",0,
DUA800853021,9648,DUASN123601F04001-1_450566,"BONE",0,
DUA800853021,9648,DUASN123603F04001-1_450567,"BONE",0,
DUA800853021,9684,DUASN123605F02001-1_450568,"BONE",0,
DUA800853021,9684,DUASN123607F04001-1_450569,"BONE",0,
DUA800853021,10050,DUASN125201F01001-1_450570,"MOSA",0,
DUA800853021,10050,DUASN125203F01001-1_450571,"MOSA",0,
DUA800853021,10050,DUASN125205F01001-1_450572,"MOSA",0,
DUA800853021,10050,DUASN125207F01001-1_450573,"MOSA",0,
DUA800853021,10050,DUASN125209F01001-1_450574,"MOSA",0,
DUA800853021,10050,DUASN125211F01001-1_450575,"MOSA",0,
DUA800853021,10050,DUASN125213F01001-1_450576,"MOSA",0,
DUA800853021,10050,DUASN125215F01001-1_450577,"MOSA",0,
DUA800853021,10050,DUASN125217F01001-1_450578,"MOSA",0,
DUA800853021,10050,DUASN125219F01001-1_450579,"MOSA",0,
DUA800853021,10050,DUASN125221F01001-1_450580,"MOSA",0,
DUA800853021,10050,DUASN125223F01001-1_450581,"MOSA",0,
DUA800853021,10050,DUASN125225F01001-1_450582,"MOSA",0,
DUA800853021,10070,DUASN125501F01001-1_450583,"MOSA",0,
DUA800853021,9770,DUASN125503F03001-1_450584,"MOSA",0,
DUA800853021,11090,DUASN125701F01001-1_450585,"POMA",0,
DUA800853021,9958,DUASN125701F01002-1_450586,"POMA",0,
DUA800853021,11090,DUASN125707F01001-1_450587,"PEMI",0,
DUA800853021,9958,DUASN125709F01001-1_450588,"POMA",0,
DUA800853021,11090,DUASN125713F01001-1_450589,"PEMI",0,
DUA800853021,11090,DUASN125717F01001-1_450590,"PEMI",0,
DUA800853021,9958,DUASN125719F02001-1_450591,"POMA",0,
DUA800853021,11090,DUASN125723F01001-1_450592,"PEMI",0,
DUA800853021,10050,DUASN125727F01001-1_450593,"PEMI",0,
DUA800853021,9958,DUASN125729F02001-1_450594,"POMA",0,
DUA800853021,11090,DUASN125733F01001-1_450595,"PEMI",0,
DUA800853021,10050,DUASN125735F01001-1_450596,"PEMI",0,
DUA800853021,9958,DUASN125737F01001-1_450597,"POMA",0,
DUA800853021,11090,DUASN125737F01002-1_450598,"POMA",0,
DUA800853021,9958,DUASN125739F01001-1_450599,"POMA",0,
DUA800853021,11090,DUASN125739F01002-1_450600,"POMA",0,
DUA800853021,9958,DUASN125741F01001-1_450601,"POMA",0,
DUA800853021,11090,DUASN125741F01002-1_450602,"POMA",0,
DUA800853021,9958,DUASN125743F01001-1_450603,"POMA",0,
DUA800853021,11090,DUASN125743F01002-1_450604,"POMA",0,
DUA800853021,9958,DUASN125745F01001-1_450605,"POMA",0,
DUA800853021,11090,DUASN125745F01002-1_450606,"POMA",0,
DUA800853021,11090,DUASN125747F02001-1_450607,"POMA",0,
DUA800853021,9958,DUASN125747F02002-1_450608,"POMA",0,
DUA800853021,9958,DUASN125749F02001-1_450609,"POMA",0,
DUA800853021,11090,DUASN125749F02002-1_450610,"POMA",0,
DUA800853021,10050,DUASN125753F01001-1_450611,"PEDA",0,
DUA800853021,9958,DUASN125755F01001-1_450612,"POMA",0,
DUA800853021,11090,DUASN125759F01001-1_450613,"PEDA",0,
DUA800853021,11090,DUASN125763F01001-1_450614,"PEDA",0,
DUA800853021,9958,DUASN125765F01001-1_450615,"POMA",0,
DUA800853021,11090,DUASN125769F01001-1_450616,"PEDA",0,
DUA800853021,11090,DUASN125773F01001-1_450617,"PEDA",0,
DUA800853021,9958,DUASN125775F01001-1_450618,"POMA",0,
DUA800853021,11090,DUASN125779F01001-1_450619,"PEDA",0,
DUA800853021,11090,DUASN125783F01001-1_450620,"PEDA",0,
DUA800853021,9958,DUASN125785F01001-1_450621,"POMA",0,
DUA800853021,11090,DUASN125789F01001-1_450622,"PEDA",0,
DUA800853021,9958,DUASN125791F01001-1_450623,"POMA",0,
DUA800853021,11090,DUASN125791F01002-1_450624,"POMA",0,
DUA800853021,9958,DUASN125793F01001-1_450625,"POMA",0,
DUA800853021,11090,DUASN125793F01002-1_450626,"POMA",0,
DUA800853021,9958,DUASN125795F01001-1_450627,"POMA",0,
DUA800853021,11090,DUASN125795F01002-1_450628,"POMA",0,
DUA800853021,9939,DUASN125797F02001-1_450629,"POMA",0,
DUA800853021,9770,DUASN125797F02002-1_450630,"POMA",0,
DUA800853021,10875,DUASN125799F02001-1_450631,"POMA",0,
DUA800853021,9977,DUASN125801F02001-1_450632,"POMA",0,
DUA800853021,9524,DUASN125803F01001-1_450633,"125803",0,
DUA800853021,9524,DUASN125805F01001-1_450634,"125805",0,
DUA800853021,9524,DUASN125807F01001-1_450635,"125807",0,
DUA800853021,11039,DUASN124319F01001-1_450636,"VOBA",0,
DUA800853021,10222,DUASN124601F01001-1_450637,"POVA",0,
DUA800853021,10222,DUASN124603F02001-1_450638,"POVA",0,
DUA800853021,11090,DUASN124605F01001-1_450639,"POVA",0,
DUA800853021,10222,DUASN124605F01002-1_450640,"POVA",0,
DUA800853021,10222,DUASN124607F02001-1_450641,"POVA",0,
DUA800853021,11090,DUASN124609F01001-1_450642,"POVA",0,
DUA800853021,11090,DUASN124611F01001-1_450643,"POVA",0,
DUA800853021,10222,DUASN124613F02001-1_450644,"POVA",0,
DUA800853021,11090,DUASN124615F01001-1_450645,"POVA",0,
DUA800853021,11090,DUASN124617F01001-1_450646,"POVA",0,
DUA800853021,10222,DUASN124619F01001-1_450647,"POVA",0,
DUA800853021,11090,DUASN124621F01001-1_450648,"POVA",0,
DUA800853021,10222,DUASN124623F03001-1_450649,"POVA",0,
DUA800853021,11090,DUASN124623F03002-1_450650,"POVA",0,
DUA800853021,11066,DUASN124625F01001-1_450651,"POVA",0,
DUA800853021,10222,DUASN124625F01002-1_450652,"POVA",0,
DUA800853021,9722,DUASN124625F01003-1_450653,"POVA",0,
DUA800853021,11090,DUASN124627F01001-1_450654,"POVA",0,
DUA800853021,10222,DUASN124627F01002-1_450655,"POVA",0,
DUA800853021,11090,DUASN124629F03001-1_450656,"POVA",0,
DUA800853021,10222,DUASN124629F03002-1_450657,"POVA",0,
DUA800853021,10222,DUASN124631F01001-1_450658,"POVA",0,
DUA800853021,11090,DUASN124631F01002-1_450659,"POVA",0,
DUA800853021,10050,DUASN124633F01001-1_450660,"POVA",0,
DUA800853021,11090,DUASN124635F01001-1_450661,"POVA",0,
DUA800853021,10222,DUASN124635F01002-1_450662,"POVA",0,
DUA800853021,10050,DUASN124639F01001-1_450663,"PERA",0,
DUA800853021,11090,DUASN124643F01001-1_450664,"PERA",0,
DUA800853021,10222,DUASN124645F01001-1_450665,"POVA",0,
DUA800853021,11090,DUASN124649F01001-1_450666,"PERA",0,
DUA800853021,11090,DUASN124653F01001-1_450667,"PERA",0,
DUA800853021,10222,DUASN124655F01001-1_450668,"POVA",0,
DUA800853021,11090,DUASN124661F01001-1_450669,"PERA",0,
DUA800853021,10222,DUASN124663F03001-1_450670,"POVA",0,
DUA800853021,11090,DUASN124667F01001-1_450671,"PERA",0,
DUA800853021,10222,DUASN124669F02001-1_450672,"POVA",0,
DUA800853021,11090,DUASN124673F01001-1_450673,"PERA",0,
DUA800853021,10222,DUASN124675F01001-1_450674,"POVA",0,
DUA800853021,10222,DUASN124677F01001-1_450675,"POVA",0,
DUA800853021,11090,DUASN124677F01002-1_450676,"POVA",0,
DUA800853021,10222,DUASN124679F01001-1_450677,"POVA",0,
DUA800853021,11090,DUASN124679F01002-1_450678,"POVA",0,
DUA800853021,11090,DUASN124681F01001-1_450679,"POVA",0,
DUA800853021,10222,DUASN124681F01002-1_450680,"POVA",0,
DUA800853021,10222,DUASN124683F01001-1_450681,"POVA",0,
DUA800853021,11090,DUASN124683F01002-1_450682,"POVA",0,
DUA800853021,10222,DUASN124685F01001-1_450683,"POVA",0,
DUA800853021,10050,DUASN124685F01002-1_450684,"POVA",0,
DUA800853021,10222,DUASN124687F02001-1_450685,"POVA",0,
DUA800853021,11090,DUASN124687F02002-1_450686,"POVA",0,
DUA800853021,10221,DUASN124689F03001-1_450687,"POVA",0,
DUA800853021,10919,DUASN124691F01001-1_450688,"POVA",0,
DUA800853021,10221,DUASN124691F01002-1_450689,"POVA",0,
DUA800853021,10222,DUASN124699F02001-1_450690,"POVA",0,
DUA800853021,10050,DUASN124699F02002-1_450691,"POVA",0,
DUA800853021,10945,DUASN123401F03001-1_450692,"OPOC",0,
DUA800853021,10297,DUASN123401F03002-1_450693,"OPOC",0,
DUA800853021,10226,DUASN123401F03003-1_450694,"OPOC",0,
DUA800853021,10172,DUASN123403F01001-1_450695,"OPOC",0,
DUA800853021,10945,DUASN123403F01002-1_450696,"OPOC",0,
DUA800853021,9951,DUASN123403F01003-1_450697,"OPOC",0,
DUA800853021,10297,DUASN123403F01004-1_450698,"OPOC",0,
DUA800853021,9951,DUASN123407F02001-1_450699,"OPOC",0,
DUA800853021,10172,DUASN123407F02002-1_450700,"OPOC",0,
DUA800853021,10945,DUASN123409F01001-1_450701,"ODEA",0,
DUA800853021,10297,DUASN123409F01002-1_450702,"ODEA",0,
DUA800853021,10050,DUASN123413F01001-1_450703,"ODEA",0,
DUA800853021,10945,DUASN123417F01001-1_450704,"ODEA",0,
DUA800853021,10297,DUASN123417F01002-1_450705,"ODEA",0,
DUA800853021,10172,DUASN123419F03001-1_450706,"OPOC",0,
DUA800853021,9951,DUASN123419F03002-1_450707,"OPOC",0,
DUA800853021,10050,DUASN123423F01001-1_450708,"ODEA",0,
DUA800853021,10297,DUASN123427F01001-1_450709,"ODEA",0,
DUA800853021,10945,DUASN123427F01002-1_450710,"ODEA",0,
DUA800853021,10172,DUASN123429F02001-1_450711,"OPOC",0,
DUA800853021,9951,DUASN123429F02002-1_450712,"OPOC",0,
DUA800853021,10050,DUASN123433F01001-1_450713,"ODEA",0,
DUA800853021,10982,DUASN123433F01002-1_450714,"ODEA",0,
DUA800853021,10297,DUASN123437F01001-1_450715,"ODEA",0,
DUA800853021,10945,DUASN123437F01002-1_450716,"ODEA",0,
DUA800853021,9951,DUASN123439F04001-1_450717,"OPOC",0,
DUA800853021,10172,DUASN123439F04002-1_450718,"OPOC",0,
DUA800853021,10050,DUASN123443F01001-1_450719,"ODEA",0,
DUA800853021,10982,DUASN123443F01002-1_450720,"ODEA",0,
DUA800853021,10297,DUASN123447F01001-1_450721,"ODEA",0,
DUA800853021,10945,DUASN123447F01002-1_450722,"ODEA",0,
DUA800853021,9951,DUASN123449F02001-1_450723,"OPOC",0,
DUA800853021,10172,DUASN123449F02002-1_450724,"OPOC",0,
